BS1-001,C,,,,,,,,,,,,,
P-004,P,promo.gs25,,,,,,,,,,,,
P-005,P,promo.gs25,,,,,,,,,,,,
P-006,P,promo.gs25,,,,,,,,,,,,
P-007,P,promo.bs1,,,,,,,,,,,,
P-008,P,promo.bs1,,,,,,,,,,,,
P-009,P,promo.bs1,,,,,,,,,,,,
P-010,P,promo.bs1,,,,,,,,,,,,
P-011,P,promo.bs1,,,,,,,,,,,,
P-012,P,promo.bs1,P,promo.bs10sp,,,,,,,,,,
P-013,P,promo.starter,,,,,,,,,,,,
P-014,P,promo.starter,,,,,,,,,,,,
P-015,P,promo.bs2,,,,,,,,,,,,
P-016,P,promo.bs2,,,,,,,,,,,,
P-017,P,promo.bs2,,,,,,,,,,,,
P-018,P,promo.bs2,,,,,,,,,,,,
P-019,P,promo.bs2,,,,,,,,,,,,
P-020,P,promo.sb2,,,,,,,,,,,,
P-021,P,promo.sb2,,,,,,,,,,,,
P-022,P,,P,promo.ediya,,,,,,,,,,
P-023,P,,,,,,,,,,,,,
P-024,P,promo.bs3,,,,,,,,,,,,
P-025,P,promo.bs3,,,,,,,,,,,,
P-026,P,promo.bs3,,,,,,,,,,,,
P-027,P,promo.bs3,,,,,,,,,,,,
P-028,P,promo.bs3,,,,,,,,,,,,
P-029,P,promo.bs3,,,,,,,,,,,,
P-030,P,promo.bs3,,,,,,,,,,,,
P-031,P,promo.bs3,,,,,,,,,,,,
P-032,P,promo.bs3,P,tournament.wcs2526,P,tournament.wcs2526,,,,,,,,
P-033,P,,,,,,,,,,,,,
P-034,P,,,,,,,,,,,,,
P-035,P,,,,,,,,,,,,,
P-036,P,promo.lotteria,P,promo.bonus1,,,,,,,,,,
P-037,P,promo.lotteria,,,,,,,,,,,,
P-038,P,promo.lotteria,,,,,,,,,,,,
P-039,P,promo.lotteria,,,,,,,,,,,,
P-040,P,promo.lotteria,P,promo.bonus1,,,,,,,,,,
P-041,P,promo.bs4,,,,,,,,,,,,
P-042,P,promo.bs4,,,,,,,,,,,,
P-043,P,promo.bs4,,,,,,,,,,,,
P-044,P,promo.bs4,,,,,,,,,,,,
P-045,P,promo.bs4,,,,,,,,,,,,
P-046,P,promo.bs4,,,,,,,,,,,,
P-047,P,promo.hys,,,,,,,,,,,,
P-048,P,promo.hys,,,,,,,,,,,,
P-049,P,promo.hys,,,,,,,,,,,,
P-050,P,promo.ediya,P,promo.bs8sp,,,,,,,,,,
P-051,P,,,,,,,,,,,,,
P-052,P,,,,,,,,,,,,,
P-053,P,,,,,,,,,,,,,
P-054,P,,,,,,,,,,,,,
P-055,P,,,,,,,,,,,,,
P-056,P,promo.bs5,,,,,,,,,,,,
P-057,P,promo.bs5,,,,,,,,,,,,
P-058,P,promo.bs5,,,,,,,,,,,,
P-059,P,promo.bs5,,,,,,,,,,,,
P-060,P,promo.bs5,,,,,,,,,,,,
P-061,P,promo.bs5,,,,,,,,,,,,
P-062,P,tournament.gcc2025.champion,P,tournament.gcc2025.runnerup,P,tournament.gcc2025.finalist,,,,,,,,
P-063,P,,,,,,,,,,,,,
P-064,P,promo.bs6,,,,,,,,,,,,
P-065,P,promo.bs6,,,,,,,,,,,,
P-066,P,promo.bs6,,,,,,,,,,,,
P-067,P,promo.bs6,,,,,,,,,,,,
P-068,P,promo.bs6,,,,,,,,,,,,
P-069,P,promo.bs6,,,,,,,,,,,,
P-070,P,promo.bs7,,,,,,,,,,,,
P-071,P,promo.bs7,,,,,,,,,,,,
P-072,P,promo.bs7,,,,,,,,,,,,
P-073,P,promo.bs7,,,,,,,,,,,,
P-074,P,promo.bs7,,,,,,,,,,,,
P-075,P,promo.bs7,,,,,,,,,,,,
P-076,P,,,,,,,,,,,,,
P-077,P,,,,,,,,,,,,,
P-078,P,tournament.cc2025s.champion,P,tournament.cc2025s.runnerup,P,tournament.cc2025s.finalist,,,,,,,,
P-079,P,promo.bs8,,,,,,,,,,,,
P-080,P,promo.bs8,,,,,,,,,,,,
P-081,P,promo.bs8,,,,,,,,,,,,
P-082,P,promo.bs8,,,,,,,,,,,,
P-083,P,promo.bs8,,,,,,,,,,,,
P-084,P,promo.bs8,,,,,,,,,,,,
P-085,P,promo.bs8,,,,,,,,,,,,
P-086,P,promo.bs8,,,,,,,,,,,,
P-088,P,promo.dsg,,,,,,,,,,,,
P-089,P,promo.lottecc,,,,,,,,,,,,
P-091,P,promo.gstar25,,,,,,,,,,,,
P-092,P,promo.gstar25,P,promo.powerarena,,,,,,,,,,
P-093,P,promo.starter.new,,,,,,,,,,,,
P-094,P,promo.starter.new,,,,,,,,,,,,
P-095,P,promo.starter.new,,,,,,,,,,,,
P-096,P,promo.bs9,,,,,,,,,,,,
P-097,P,promo.bs9,,,,,,,,,,,,
P-098,P,promo.bs9,,,,,,,,,,,,
P-099,P,promo.bs9,,,,,,,,,,,,
P-100,P,promo.bs9,,,,,,,,,,,,
P-101,P,promo.bs9,,,,,,,,,,,,
P-102,P,promo.bs9,,,,,,,,,,,,
P-103,P,promo.ppg,P,promo.powerarena,,,,,,,,,,
P-104,P,promo.ppg,P,promo.powerarena,,,,,,,,,,
P-105,P,promo.ppg,P,promo.powerarena,,,,,,,,,,
P-106,P,promo.powerarena,,,,,,,,,,,,
P-107,P,promo.powerarena,,,,,,,,,,,,
P-108,P,promo.powerarena,,,,,,,,,,,,
P-109,P,promo.powerarena,,,,,,,,,,,,
P-110,P,promo.powerarena,,,,,,,,,,,,
P-111,P,promo.powerarena,,,,,,,,,,,,
P-112,P,promo.powerarena,,,,,,,,,,,,
P-113,P,promo.powerarena,,,,,,,,,,,,
P-114,P,promo.powerarena,,,,,,,,,,,,
P-115,P,promo.powerarena,,,,,,,,,,,,
P-116,P,promo.powerarena,,,,,,,,,,,,
P-117,P,promo.powerarena,,,,,,,,,,,,
P-118,P,promo.powerarena,,,,,,,,,,,,
P-119,P,promo.powerarena,,,,,,,,,,,,
P-120,P,promo.powerarena,,,,,,,,,,,,
P-121,P,promo.powerarena,,,,,,,,,,,,
P-122,P,,P,tournament.wcs2526,P,tournament.wcs2526,,,,,,,,
P-123,P,promo.starter.new,,,,,,,,,,,,
P-124,P,promo.starter.new,,,,,,,,,,,,
P-125,P,tournament.party.new,,,,,,,,,,,,
P-127,P,promo.bs10,,,,,,,,,,,,
P-128,P,promo.bs10,,,,,,,,,,,,
P-129,P,promo.bs10,,,,,,,,,,,,
P-130,P,promo.bs10,,,,,,,,,,,,
P-131,P,promo.bs10,,,,,,,,,,,,
P-132,P,promo.bs10,,,,,,,,,,,,
P-133,P,promo.bs10,,,,,,,,,,,,
P-134,P,promo.bs10,,,,,,,,,,,,
P-135,P,promo.bs10,,,,,,,,,,,,
P-136,P,promo.bs10,,,,,,,,,,,,
P-137,P,promo.bs11,,,,,,,,,,,,
P-138,P,promo.bs11,,,,,,,,,,,,
P-139,P,promo.bs11,,,,,,,,,,,,
P-140,P,promo.bs11,,,,,,,,,,,,
P-141,P,promo.bs11,,,,,,,,,,,,
P-142,P,promo.bs11,,,,,,,,,,,,
P-143,P,promo.bs11,,,,,,,,,,,,
P-144,P,promo.bs11,,,,,,,,,,,,
P-145,P,promo.bs11,,,,,,,,,,,,
P-146,P,promo.bs11,,,,,,,,,,,,
P-147,P,promo.bs11,,,,,,,,,,,,
P-151,P,promo.kccf2026,,,,,,,,,,,,
P-152,P,promo.kccf2026,,,,,,,,,,,,
P-153,P,promo.kccf2026,,,,,,,,,,,,
P-154,P,promo.kccf2026,,,,,,,,,,,,
P-155,P,promo.kccf2026,,,,,,,,,,,,
P-156,P,promo.kccf2026,,,,,,,,,,,,
P-157,P,promo.kccf2026,,,,,,,,,,,,
P-158,P,promo.kccf2026,,,,,,,,,,,,
P-159,P,promo.kccf2026,,,,,,,,,,,,
P-160,P,promo.kccf2026,,,,,,,,,,,,
P-161,P,promo.kccf2026,,,,,,,,,,,,
P-162,P,promo.kccf2026,,,,,,,,,,,,
ST1-001,C,,P,promo.cp1,,,,,,,,,,
ST1-002,C,,,,,,,,,,,,,
ST1-003,U,,,,,,,,,,,,,
ST1-004,C,,P,promo.cp1,,,,,,,,,,
ST1-005,U,,,,,,,,,,,,,
ST1-006,C,,,,,,,,,,,,,
ST1-007,C,,,,,,,,,,,,,
ST1-008,U,,,,,,,,,,,,,
ST1-009,SR,,,,,,,,,,,,,
ST1-010,C,,,,,,,,,,,,,
ST1-011,C,,P,promo.wcg2023,P,promo.twlantern,,,,,,,,
ST1-012,C,,,,,,,,,,,,,
ST1-013,C,,P,promo.cp2,,,,,,,,,,
ST1-014,SR,,,,,,,,,,,,,
ST1-015,U,,,,,,,,,,,,,
ST1-016,U,,,,,,,,,,,,,
ST1-017,U,,,,,,,,,,,,,
ST1-018,U,,,,,,,,,,,,,
ST1-019,U,,,,,,,,,,,,,
ST1-020,U,,P,promo.legacy.champion,P,promo.legacy,,,,,,,,
ST1-021,U,,,,,,,,,,,,,
ST1-022,U,,P,promo.cp3,,,,,,,,,,
ST2-001,SR,,,,,,,,,,,,,
ST2-002,C,,P,promo.wcg2023,,,,,,,,,,
ST2-003,C,,P,,P,promo.cp4,,,,,,,,
ST2-004,U,,,,,,,,,,,,,
ST2-005,C,,P,promo.cp1,,,,,,,,,,
ST2-006,C,,,,,,,,,,,,,
ST2-007,C,,P,promo.cp2,,,,,,,,,,
ST2-008,SR,,,,,,,,,,,,,
ST2-009,C,,P,promo.sb1,,,,,,,,,,
ST2-010,U,,,,,,,,,,,,,
ST2-011,C,,,,,,,,,,,,,
ST2-012,C,,,,,,,,,,,,,
ST2-013,U,,,,,,,,,,,,,
ST2-014,U,,P,promo.cp1,,,,,,,,,,
ST2-015,C,,,,,,,,,,,,,
ST2-016,U,,,,,,,,,,,,,
ST2-017,U,,,,,,,,,,,,,
ST2-018,U,,,,,,,,,,,,,
ST2-019,U,,,,,,,,,,,,,
ST2-020,U,,P,promo.legacy.champion,P,promo.legacy,,,,,,,,
ST2-021,U,,,,,,,,,,,,,
ST2-022,U,,,,,,,,,,,,,
ST3-001,C,,P,promo.wcg2023,,,,,,,,,,
ST3-002,SR,,,,,,,,,,,,,
ST3-003,C,,,,,,,,,,,,,
ST3-004,U,,P,,,,,,,,,,,
ST3-005,C,,,,,,,,,,,,,
ST3-006,U,,,,,,,,,,,,,
ST3-007,U,,P,promo.cp1,,,,,,,,,,
ST3-008,C,,P,promo.cp2,,,,,,,,,,
ST3-009,C,,,,,,,,,,,,,
ST3-010,SR,,,,,,,,,,,,,
ST3-011,C,,,,,,,,,,,,,
ST3-012,C,,P,promo.sb1,,,,,,,,,,
ST3-013,C,,P,?,,,,,,,,,,
ST3-014,C,,P,promo.cp1,,,,,,,,,,
ST3-015,U,,,,,,,,,,,,,
ST3-016,U,,P,promo.legacy.champion,P,promo.legacy,,,,,,,,
ST3-017,U,,,,,,,,,,,,,
ST3-018,U,,,,,,,,,,,,,
ST3-019,U,,P,promo.bonus1,,,,,,,,,,
ST3-020,U,,P,promo.cp4,,,,,,,,,,
ST3-021,U,,,,,,,,,,,,,
ST3-022,U,,P,promo.cp3,,,,,,,,,,
ST4-001,U,,,,,,,,,,,,,
ST4-002,C,,,,,,,,,,,,,
ST4-003,U,,,,,,,,,,,,,
ST4-004,SR,,,,,,,,,,,,,
ST4-005,C,,,,,,,,,,,,,
ST4-006,C,,P,promo.cp1,,,,,,,,,,
ST4-007,C,,,,,,,,,,,,,
ST4-008,U,,,,,,,,,,,,,
ST4-009,C,,P,promo.cp1,,,,,,,,,,
ST4-010,C,,,,,,,,,,,,,
ST4-011,C,,,,,,,,,,,,,
ST4-012,U,,,,,,,,,,,,,
ST4-013,SR,,,,,,,,,,,,,
ST4-014,C,,P,promo.cp2,,,,,,,,,,
ST4-015,C,,,,,,,,,,,,,
ST4-016,U,,P,promo.legacy.champion,P,promo.legacy,,,,,,,,
ST4-017,U,,,,,,,,,,,,,
ST4-018,U,,,,,,,,,,,,,
ST4-019,U,,,,,,,,,,,,,
ST4-020,U,,,,,,,,,,,,,
ST4-021,U,,P,tournament.bl2026s1,,,,,,,,,,
ST4-022,U,,P,promo.cp3,,,,,,,,,,
ST5-001,U,,,,,,,,,,,,,
ST5-002,C,,,,,,,,,,,,,
ST5-003,C,,P,promo.cp2,,,,,,,,,,
ST5-004,C,,,,,,,,,,,,,
ST5-005,C,,,,,,,,,,,,,
ST5-006,SR,,,,,,,,,,,,,
ST5-007,C,,,,,,,,,,,,,
ST5-008,C,,P,promo.cp1,,,,,,,,,,
ST5-009,C,,,,,,,,,,,,,
ST5-010,U,,,,,,,,,,,,,
ST5-011,U,,,,,,,,,,,,,
ST5-012,C,,P,promo.cp1,,,,,,,,,,
ST5-013,C,,,,,,,,,,,,,
ST5-014,U,,,,,,,,,,,,,
ST5-015,SR,,,,,,,,,,,,,
ST5-016,U,,,,,,,,,,,,,
ST5-017,U,,,,,,,,,,,,,
ST5-018,U,,,,,,,,,,,,,
ST5-019,U,,,,,,,,,,,,,
ST5-020,U,,P,promo.cp4,,,,,,,,,,
ST5-021,U,,,,,,,,,,,,,
ST5-022,U,,P,promo.cp3,,,,,,,,,,
ST6-001,C,,,,,,,,,,,,,
ST6-002,SR,,,,,,,,,,,,,
ST6-003,C,,,,,,,,,,,,,
ST6-004,SR,,,,,,,,,,,,,
ST6-005,C,,,,,,,,,,,,,
ST6-006,C,,,,,,,,,,,,,
ST6-007,C,,,,,,,,,,,,,
ST6-008,C,,,,,,,,,,,,,
ST6-009,C,,,,,,,,,,,,,
ST6-010,C,,,,,,,,,,,,,
ST6-011,C,,,,,,,,,,,,,
ST6-012,U,,,,,,,,,,,,,
ST6-013,U,,,,,,,,,,,,,
ST6-014,U,,,,,,,,,,,,,
ST6-015,U,,,,,,,,,,,,,
ST6-016,U,,,,,,,,,,,,,
ST6-017,U,,,,,,,,,,,,,
ST6-018,U,,,,,,,,,,,,,
ST6-019,U,,,,,,,,,,,,,
ST6-020,U,,,,,,,,,,,,,
ST7-001,C,,,,,,,,,,,,,
ST7-002,C,,,,,,,,,,,,,
ST7-003,C,,,,,,,,,,,,,
ST7-004,C,,,,,,,,,,,,,
ST7-005,C,,,,,,,,,,,,,
ST7-006,C,,,,,,,,,,,,,
ST7-007,C,,,,,,,,,,,,,
ST7-008,SR,,,,,,,,,,,,,
ST7-009,C,,,,,,,,,,,,,
ST7-010,SR,,,,,,,,,,,,,
ST7-011,U,,,,,,,,,,,,,
ST7-012,C,,,,,,,,,,,,,
ST7-013,U,,,,,,,,,,,,,
ST7-014,U,,,,,,,,,,,,,
ST7-015,U,,,,,,,,,,,,,
ST7-016,U,,,,,,,,,,,,,
ST7-017,U,,,,,,,,,,,,,
ST7-018,U,,,,,,,,,,,,,
ST7-019,U,,,,,,,,,,,,,
ST7-020,U,,,,,,,,,,,,,
ST8-001,C,,,,,,,,,,,,,
ST8-002,C,,,,,,,,,,,,,
ST8-003,C,,,,,,,,,,,,,
ST8-004,C,,,,,,,,,,,,,
ST8-005,SR,,,,,,,,,,,,,
ST8-006,C,,,,,,,,,,,,,
ST8-007,C,,,,,,,,,,,,,
ST8-008,SR,,,,,,,,,,,,,
ST8-009,C,,,,,,,,,,,,,
ST8-010,C,,,,,,,,,,,,,
ST8-011,C,,,,,,,,,,,,,
ST8-012,U,,,,,,,,,,,,,
ST8-013,U,,,,,,,,,,,,,
ST8-014,U,,,,,,,,,,,,,
ST8-015,U,,,,,,,,,,,,,
ST8-016,U,,,,,,,,,,,,,
ST8-017,U,,,,,,,,,,,,,
ST8-018,U,,,,,,,,,,,,,
ST8-019,U,,,,,,,,,,,,,
ST8-020,U,,,,,,,,,,,,,
ST9-001,C,,,,,,,,,,,,,
ST9-002,C,,,,,,,,,,,,,
ST9-003,C,,,,,,,,,,,,,
ST9-004,C,,,,,,,,,,,,,
ST9-005,C,,,,,,,,,,,,,
ST9-006,SR,,,,,,,,,,,,,
ST9-007,C,,,,,,,,,,,,,
ST9-008,C,,,,,,,,,,,,,
ST9-009,U,,,,,,,,,,,,,
ST9-010,C,,,,,,,,,,,,,
ST9-011,C,,,,,,,,,,,,,
ST9-012,SR,,,,,,,,,,,,,
ST9-013,U,,,,,,,,,,,,,
ST9-014,U,,,,,,,,,,,,,
ST9-015,U,,,,,,,,,,,,,
ST9-016,U,,,,,,,,,,,,,
ST9-017,U,,,,,,,,,,,,,
ST9-018,U,,,,,,,,,,,,,
ST9-019,U,,,,,,,,,,,,,
ST9-020,U,,,,,,,,,,,,,
ST10-001,C,,,,,,,,,,,,,
ST10-002,SR,,,,,,,,,,,,,
ST10-003,C,,,,,,,,,,,,,
ST10-004,C,,,,,,,,,,,,,
ST10-005,U,,,,,,,,,,,,,
ST10-006,C,,,,,,,,,,,,,
ST10-007,C,,,,,,,,,,,,,
ST10-008,SR,,,,,,,,,,,,,
ST10-009,C,,,,,,,,,,,,,
ST10-010,C,,,,,,,,,,,,,
ST10-011,C,,,,,,,,,,,,,
ST10-012,C,,,,,,,,,,,,,
ST10-013,U,,,,,,,,,,,,,
ST10-014,U,,,,,,,,,,,,,
ST10-015,U,,,,,,,,,,,,,
ST10-016,U,,,,,,,,,,,,,
ST10-017,U,,,,,,,,,,,,,
ST10-018,U,,,,,,,,,,,,,
ST10-019,U,,,,,,,,,,,,,
ST10-020,U,,,,,,,,,,,,,
